"
Not agile as a start-up",5.0,"
Space for individual growth Better work-life balance",Current Employee Business Architect in San Jose CA,2019-05-14,cisco
"
Hard to move up the ladder",4.0,"
Great Place to work, good people",Current Employee Anonymous Employee in Research Triangle Park NC,2019-05-14,cisco
"
Too much politics. Rarely get to write code.",3.0,"
None really. Nice that they allow remote.",Current Employee Technical Leader in Remote OR,2019-05-25,cisco
"
short term thinking and wall street focus is killing the culture that was once great",4.0,"
Fast paced and interesting work",Current Employee Technical Solutions Architect in Cleveland OH,2019-05-08,cisco
"
not pay high compared other big company",4.0,"
you will have an opportunity to learn classes and move to different teams",Current Employee Software Developer in Milpitas CA,2019-05-10,cisco
"
If you work hard you won't have any problems",4.0,"
Best company in the industry",Former Employee Account Manager in Irvine CA,2019-05-09,cisco
"
Internal movement policy restricts you to staying in your role for 12 months. I have a hostile team and I am unable to move without manager approval, but our mgmt keeps changing. Certain orgs don't allow you to move up pay grades, and the pay grade system itself is awful.",3.0,"
Fantastic technology, get to learn from some of the best people in the industry. Having Cisco on your resume will always mean something.",Current Employee Escal in Morrisville NC,2019-05-19,cisco
"
Sometimes the company can seem a little too big.",5.0,"
The opportunity for growth and team culture is phenomenal. I have never been a part of a company that gives you every tool to succeed and the executive support to match. I have been at Cisco for 4 years now and it has been the best job experience of my entire life!",Current Employee Business Development Manager in Raleigh NC,2019-05-06,cisco
"
Sub Par line Managers. People who spent 10 years are sitting in manager roles and want to encourage their personal companies to be benefited. Raising with HR does not call for any changes. Passive upper management entertaining Vendor companies. Individual contributors are forced to hire contractors from the managers friend's companies so that the line managers could get a cut.",1.0,"
Flexible work schedule and many free managers.",Current Employee Anonymous in San Jose CA,2019-06-07,cisco
"
Big company with lots of process and policy",5.0,"
Good people and broad portfolio of products. Very good benefits and outstanding culture of giving back",Current Employee Senior Contracts Negotiator in San Jose CA,2019-05-03,cisco
"
- Leaders need to spend more time with the team and start appreciating how much hard work their team puts through.",5.0,"
Lot of goods, -Good CEO -Good Pay -Work From Home options -Recent years the culture is changing ( i mean towards good) -Opportunity to innovate, present ideas etc..",Current Employee Architect in Austin TX,2019-05-02,cisco
"
Old men don't have a chance",4.0,"
Young Passionate people work there and",Current Employee Account Manager in America IN,2019-04-26,cisco
"
Compensation and career growth. Cisco is HORRIBLE at rewarding employees (even if you are tantly told you are a top performer) which is causing many talented people to leave. Focal cycles once a year at best that are funded to a level where they can only give you a 4% raise at most. New hires today make more than people who have been here 5+ years. The company is doing better than ever but this only translates...
Show More",3.0,"
Engaging work and the ability to get involved with a diverse set of customers. People here are fun to work with. The culture: extremely flexible work environment, great people, minimal focus on performance management (you can be a top performer with minimal effort), and a company that cares about your overall well being.",Current Employee Customer Experience in Research Triangle Park NC,2019-05-02,cisco
"
Good, solid workers get less than COLA.; some managers are not people-oriented; Tend to create additional unnecessary overhead",4.0,"
Flexibility; Good benefits; Competitive compensation for the best workers",Current Employee Engineering Manager in Columbia MD,2019-04-28,cisco
"
Disliked how may engineers in the business unit were here on H-1B visas, I was the minority with the majority from India. The culture is no longer what it was once...",2.0,"
Have worked with very talented engineers.",Former Employee Technical Leader Engineering in San Jose CA,2019-05-06,cisco
"
nothing as far of now",5.0,"
Technology, innovation, good work and life balance.",Current Employee Software Firmware Engineer in San Jose CA,2019-04-25,cisco
"
Still takes time for change. Would like for us to operate with an ever greater start up mindset.",5.0,"
Transparency with employees. Renewed relevancy in the industry, New external leadership bringing in fresh ideas and bold decisions.",Current Employee Senior Manager in San Jose CA,2019-04-25,cisco
"
Being a global team, cohesion was a challenge.",4.0,"
At Cisco, you are working with the best of the best in networking and security. These are people who wrote many of the standards and protocols upon which the internet we use daily is based. I’m the Security Business Unit, they are absolutely making the right strategic moves to be the best overall in network security. When Chuck took over for John a few years back, a fresh infusion of focus and ideas came forward. ...
Show More",Former Employee Service Delivery Manager in Research Triangle Park NC,2019-04-25,cisco
"
Crabs in a bucket culture due to the fact there are limited FTE positions everyone is mostly contractor. So when a FTE position comes along it is a volitile place. Some leadership/ Team leads are may be good at the technical but are not good at being a team lead or leading a team. That caused a lot of turmoil with in the group.",2.0,"
Cisco has an awesome reputation to it is definately a resume builder and you learn some valueble skills.",Former Employee Telepresence Engineer in Austin TX,2019-05-08,cisco
"
There are more then a few who do not put in a lot of effort in their job. They are just coasting until retirement.",4.0,"
Flexibility Remote work Can move around to different roles/orgs easily Everyone is very helpful and nice All my managers/directors have been great Benefits",Current Employee Supply Chain Program Manager in San Jose CA,2019-04-24,cisco
"
The company is so big that it’s easy for some departments to work in silos and not see the bigger picture. Some people are also resistant to change, even if it would make processes more efficient.",5.0,"
Competitive compensation, awesome company culture, flexible work/life balance. Cisco is a great example of a company that uses its success to makes a positive difference in the world.",Current Employee Anonymous Employee in Research Triangle Park NC,2019-04-23,cisco
"
Fast paced and tant change are the name of the game. If you like",5.0,"
Voted One the Best companies to work for.",Current Employee IT Senior Manager in Richardson TX,2019-04-22,cisco
"
Old folks, resist changing platforms, tools, pretty much change.",5.0,"
Good Salary, Nice people & manageable workload",Current Employee Localization Program Manager in San Jose CA,2019-04-22,cisco
"
big company issues at times",5.0,"
Great culture! Working with the best and the brightest in the industry!",Former Employee Client Director in Herndon VA,2019-04-21,cisco
"
The world is unpredictable. Life is not perfect. But the people here do the best the can and care about each other deeply.",5.0,"
This is one of the best companies I have worked for mostly because of the people and culture.",Current Employee Technical Support Manager in San Jose CA,2019-04-17,cisco
"
less to learn as compare to other companies",4.0,"
less burden, you skills will improve",Former Employee Network Engineer in San Jose CA,2019-04-17,cisco
"
None that I can think of",1.0,"
Great benefits, great breadth of products, good management",Former Employee Software Development Manager in San Jose CA,2019-05-22,cisco
"
Too much layers, bureaucracy",3.0,"
Company is trying hard to change",Current Employee Senior Manager in San Jose CA,2019-04-25,cisco
"
old school other wise it good to work",5.0,"
good culture and work keep it up",Current Employee Senior Amanger in San Jose CA,2019-04-11,cisco
"
Too much internal politics. Everyone is focused on their own metric",4.0,"
Great place to learn and work on new and latest technology",Current Employee Senior Software Engineer in San Jose CA,2019-04-11,cisco
"
- Lack of inter-company/team communication due to possibly too many pathways (email, Jabber, text, Spark, etc) - Not enough employees know how to not 'reply all' - 'Open' workspaces are putting off some employees (less space to call their own) - If you don't work directly with corporate, can be hard to get raises/promotions",5.0,"
- Great benefits - Inclusive, diverse, open-minded culture - Employees are friendly - 'Teams are families' mindset (fun activities with teams, sports days, lunches, etc) - Many activities to get involved in (clubs, events, IM sports, employee groups, etc) - On-campus health center and gym - Well-stocked break & locker rooms - Maternity & prayer rooms available - Employee purchasing program with rewards...
Show More",Former Employee Business Analyst in Research Triangle Park NC,2019-04-10,cisco
"
More pay needs to be paid to workers",5.0,"
Its a good place to work at anytime",Current Employee Engineer Developer in San Jose CA,2019-04-10,cisco
"
- Too much middle management - No room for upward mobility - Company no longer growing as fast",1.0,"
Old and ervative company. Have a lot of processes in place which work.",Former Employee Operations Specialist in San Jose CA,2019-05-14,cisco
"
lack of transparency of performance evaluations, management sees middle management as expendable, no sense of urgency, layoff culture, job rotations are not as often as peers, process, tools and training sub par for large company, lots of politics.",3.0,"
solid benefits, good work life balance, good place for young professional to start career.",Current Employee Finance Manager in Raleigh NC,2019-04-18,cisco
"
A lot of trainings that may not apply to you, hard to find the right person for certain things, business units can be too segmented",4.0,"
Great benefits, tons of training opportunities, very smart people, lots of areas to grow",Current Employee ulting Systems Engineer in New York NY,2019-04-07,cisco
"
- Looking around my product management team, indian, male is the absolute leading demographic, so is the engineering team and this is the norm everywhere in enterprise networking. - Salary is stagnant if you do not get a promotion - Layoffs every year for the past few years - Very little equity until you get to senior level",1.0,"
- Work life balance is respected in general",Current Employee Product Manager in San Jose CA,2019-05-09,cisco
"
None except too big an organization",4.0,"
Lots of opportunities to learn new technologies",Current Employee Senior Software Engineer in San Jose CA,2019-04-06,cisco
"
career evolution, promotional opportunities, ability to change roles/salaries/bonus structure.",4.0,"
Smart people, most pull their weight, fast pace",Current Employee Anonymous Employee in San Jose CA,2019-04-05,cisco
"
Creativity can be lacking, too many meetings",4.0,"
Paycheck is steady, Benefits are good.",Current Employee Hardware Engineer in Milpitas CA,2019-04-04,cisco
"
Rely on acquisitions, No organic growth. Salary raises",5.0,"
Good company, Great Management, Leadership position in most markets",Former Employee Product Manager in San Jose CA,2019-04-03,cisco
"
Lacking in real growth opportunities. Don't expect much if you are not in a demographic that the company want's to recognize/promote.",3.0,"
Competitive benefits, good training opportunities.",Former Employee Senior Software Engineer in Boxborough MA,2019-04-13,cisco
"
Travel will be a weekly event, high speed, be everywhere (good and bad)",5.0,"
Focused on Customer, Good life work balance",Former Employee Vice President Sales in San Jose CA,2019-04-02,cisco
"
Growth is sometimes difficult due to long retained employees and BU is also not growing.",4.0,"
Open Work culture, Open door policy with any level of management, Leave policy, Option to work from home on any day.",Current Employee Technical Product Manager in Richardson TX,2019-04-02,cisco
"
Too complex to navigate, lots of overlap, way too political and too many LR's.",3.0,"
Lots of opportunities, smart people to work with,",Former Employee BDM in New York NY,2019-04-15,cisco
"
tant reorgs, changes in SLT, and LAYOFFS!!",5.0,"
Great culture, smart people, and remote flexibility.",Current Employee Project Specialist in San Jose CA,2019-03-28,cisco
"
Very Large, ideas can be difficult to implement in a timely fashion.",5.0,"
Great culture, compensation, lots of work to be done.",Current Employee Senior Software Engineer in Research Triangle Park NC,2019-03-27,cisco
"
Too large and sometime complex. Efforts are underway to simplify. Catching up with new trends/technologies.",5.0,"
Excellent teams, highly collaborative, evolving technology",Former Employee Manager IT in San Jose CA,2019-03-28,cisco
"
Layoffs, politics, lack of bonuses and profit sharing is minimum",4.0,"
Great people, products and energy",Former Employee Program Manager in San Francisco CA,2019-03-28,cisco
"
Low salary, much lower than the market.",3.0,"
Good work-life balance. Low pressure.",Current Employee Software Engineer in Milpitas CA,2019-04-09,cisco
"
Lot of work pressure. Work life balance issue.",5.0,"
Time Flexibility, lot of learning.",Current Employee SDE2 in San Francisco CA,2019-03-21,cisco
"
Raises and promotions can be difficult to come by, and they are middle of the pack when it comes to pay in the Silicon Valley. You won't work here for the money.",4.0,"
If you find the right team, it can be a wonderful place to work. End up on the wrong team and it can be hell. Work from home policy is generally up to your manager, and they tend to be flexible if you perform.",Current Employee Senior IT Engineer in San Jose CA,2019-03-21,cisco
"
No  for this organization so far",5.0,"
Benefits, Work Life Balance, Team Cohesion",Current Employee Security ulting Engineer in Las Vegas NV,2019-03-22,cisco
"
Too many layers of management hiearchy. Hard to feel like performance and ideas gets enough high-level visibility.",4.0,"
Diverse age, ethnic, backgrounds for my peers and diverse experience.",Former Employee Engineer in San Jose CA,2019-03-22,cisco
"
No organic growth, only depends on acquisitions.",3.0,"
Growth for next 2 years",Current Employee Tech Lead in San Jose CA,2019-04-05,cisco
"
Cisco is a company with over 60,000 employees. Can be slow to get things done esp across different orgs internally. Might be better place for more experienced professionals than those earlier in career (<5 yrs).",4.0,"
Great company that has managed to stay relevant in today's more software-centric world. Strong management team; great colleagues and a culture that is open and inclusive.",Former Employee Senior Business Operations Manager in San Jose CA,2019-03-20,cisco
"
When lay-offs hit they hit a very large amount of people. Some managers demand you brown nose or risk being put on their black list. Pay is low compared to other high tech companies.",4.0,"
Worked from home full time. Great benefits. You'll meet very smart and great people. If you are located in San Jose, they have fantastic amenities like huge gym, medical building, daycare, cafes, etc Great work culture.",Former Employee Business Analyst in San Jose CA,2019-03-20,cisco
"
none, I enjoy working here",5.0,"
great people, you learn alot from the teams",Current Employee NCE in Research Triangle Park NC,2019-03-19,cisco
"
Work life balance can be challenging late night meetings, tight deadlines...etc",4.0,"
You’ll work on the latest networking technology.",Current Employee Software Engineer IV in San Jose CA,2019-03-18,cisco
"
Bureaucratic processes. Highly political mid level management. Top management out of touch with workforce.",3.0,"
Great benefits. Opportunities in a broad range of products and technologies. Exposure to global markets.",Former Employee Technical Leader in San Jose CA,2019-03-28,cisco
"
For some, Cisco may be a bit intimidating based on the vastness of the Company. However, once you begin to network and get involved you will quickly realize that it isn’t that intimidating, and people are very willing to connect with you. Either to share best practices, join a shadow program or perhaps sign up to do a stretch assignment.",5.0,"
Cisco is an amazing Company! I always feel empowered to go above and beyond my given role. Here at Cisco you have many opportunities to network and get involved. You can become a Mentor, join an ERO such as Conexion attend amazing conferences such as Women of Impact. I love that Cisco is a Global Company and I’m able to work across all regions in my day to day role! I feel that Cisco does a great job in creating a Culture...
Show More",Current Employee Global IT Advisor Program Lead in San Jose CA,2019-03-11,cisco
"
-Limited number slots for promotions/raises, and promotions/raises happen once a year -TAC pay is not great (Cisco is a sales organization, and thus the money is in sales) -Long line of people for Technical Leader positions, can take years before you are idered (even if you have been operating at that level for years) -Can be difficult to convince upper management to allocate more reqs, teams can drown and become...
Show More",4.0,"
-Become an expert at a product/technology/platform -Management is supportive of your career ambitions (within the company or outside) -Work with and learn from some of the smartest people in the industry (I can't walk more than 30 steps without running into a CCIE) -Opportunities to learn other technologies from internal training and bootcamps -Flexible with taking off early for appointments (as long as not during...
Show More",Current Employee Technical ulting Engineer in Raleigh NC,2019-03-15,cisco
"
The opportunity for growth in management.",5.0,"
Culture. Work/life balance. Pay and benefits.",Current Employee Senior Technical Project Manager in Nashville TN,2019-03-13,cisco
"
N/A - no problems since I started",5.0,"
Great culture and plenty of flexibility as long as work gets done; supportive teams; good pay and benefits",Current Employee Tax Analyst in San Jose CA,2019-03-11,cisco
"
Depending on who you get, mid to senior level management can be somewhat incompetent. Some recent new hires (sr. management from outside Cisco), have brought a hierarchical management style - it doesn't foster team work.",3.0,"
- A lot of good, smart, talented co-workers. - Interesting projects to get involved within the company as Cisco is continually attempts to internally modernize itself to better compete. - There is tant change - it's a positive as new opportunities can open up - Opportunity for work life balance - Some good teams and pockets of good management",Former Employee Marketing Manager in San Jose CA,2019-03-25,cisco
"
- lower base salary compared to other companies in tech -a bit old school and bureaucratic",4.0,"
- Good work-life balance - Nice benefits - Opportunity to work from home",Current Employee Business Analyst III in San Jose CA,2019-03-07,cisco
"
More team face-to-face time for teams",5.0,"
I could always see how my little world connected to the direction of the company. Strong culture - open, accepting, trusting",Former Employee Program Manager in Syracuse NY,2019-03-07,cisco
"
Engineering teams are driven by fear and intimidation. Leadership quality varies greatly by organization. Very few opportunities for vertical growth. Too frequent RIFs and layoffs during transition.",3.0,"
Great learning environment. Ability to move laterally within the business. Good pay and benefits. Great portfolio of products/services. Excellent example of a company converting from pure product mentality to a service-driven culture.",Former Employee Director Cloud Platforms in San Jose CA,2019-03-08,cisco
"
hard work and long hours",5.0,"
great pay and a great fun",Former Employee Sales in Chicago IL,2019-03-05,cisco
"
Pay just enough to keep you from leaving. No individual growth. Senior leadership seems to be more focused on politics than solving problems. All the problems with big companies",3.0,"
Great Flexibility, work/life balance. Culture. Benefits",Current Employee IT Business Analyst in Morrisville NC,2019-03-17,cisco
"
Engineering management varies widely between locations. My first 7 years were with a business unit where I had a great experience and was appreciated and promoted several times. Management was supportive and seemed truly invested in my career development and work/life balance. Development was team oriented with lots of collaboration and support from peers. Then I made an unfortunate lateral move to another business...
Show More",3.0,"
Flexible work schedule. Great benefits. Good work/life balance. ""Family first"" approach. Diverse workforce. Many opportunities to attend training and conferences. Worked there for 9 years and was promoted 3 times with 2 raises outside promotions.",Former Employee Software Engineer in Seattle WA,2019-03-16,cisco
"
Layoff every year to trim bottom lines.",4.0,"
Leader in Networking, Security. You can learn a lot.",Current Employee Technical Leader in San Jose CA,2019-03-03,cisco
"
too many execs (Exec VP, Sr. VP, Sr Directors , Directors.",5.0,"
Work life balance, Treat employee equally.",Current Employee Technical Lead HW Engineering in San Jose CA,2019-03-02,cisco
"
this is where your career comes to die. Too much effort for very little return and growth.",4.0,"
the younger generation is motivated. Organizations outside engineering and sales may be running better. Very good facilites and lot of community",Current Employee Business Analyst in Research Triangle Park NC,2019-02-25,cisco
"
Changing direction and technology too often",4.0,"
Great technology, plenty of opportunities to improve",Former Employee Business Operations Manager in San Jose CA,2019-03-02,cisco
"
This place has expensive living costs associated.",5.0,"
This place has an amazing culture.",Former Employee Sales Representative in San Francisco CA,2019-02-28,cisco
"
A lot of people are lazy",5.0,"
You can choose what you want to do",Current Employee Software Engineer Internship in San Jose CA,2019-02-28,cisco
"
Yearly restructuring causing layoffs (though I was not impacted).",5.0,"
Work + Life balance, good atmosphere and diverse teams",Former Employee Senior User Experience Designer in Richardson TX,2019-02-27,cisco
"
Lots of idiots in management. Lack of strategic direction in many cases. Very cheap for employee benefits. Uneven diversity - too many clique racial groups.",4.0,"
Technology is good. Ability to work remote. Work in foreign countries. Met some of my best friends there.",Former Employee Senior Enterprise Architect in San Jose CA,2019-02-06,cisco
"
Supply Chain leadership all the way down are out of touch. Rowdy's and Gangsters are taking control over processes. They cost the company at least 5 margin points and the leaders either ignore or be in this corrupt circle. Oh! There is corruption. The life-term of red badges along can confirm that there is wide spread corruption. Big corrupt fishes are caught every once a while. Search for the names and any one could...
Show More",1.0,"
Great Products and a few great Engineers",Current Employee Supply Chain Manager in San Jose CA,2019-03-30,cisco
"
Frequent changes in leadership",4.0,"
Great place to settle down, awesome benefits, good work culture",Current Employee User Experience Designer II in Boston MA,2019-02-25,cisco
"
The startup mentality is gone! The offices for Cisco employees are bland and do not have any employee snacks like the top companies out there. Newly acquired companies have better cultures and work harder. Cisco employees are paid a lot less than the company employees they acquire. Cisco is aquirimg some fantastic companies so this says a lot. I’m in sales for appdynamics Cisco and the amount of preparation, pride...
Show More",3.0,"
Cisco was rated in the top 10 places to work. It has a great work life balance. It’s huge. Some good people. Chuck seems to be doing a good job turning it into a software company. If you are hired into one of the new software units that Cisco acquired, you made a great choice! You are working with some of the best talent in the world and your growth is boundless. It will be hard work but extremely rewarding.",Current Employee Sales Engineer in New York NY,2019-03-07,cisco
"
-behind tech giants regarding innovation -management chaos who don't understand what's going on within a project -tied deadlines",4.0,"
- flexibility -great culture -certify in CCIE -meet smart people you can learn from",Current Employee Systems Engineer in Atlanta GA,2019-02-24,cisco
"
Highly competitive, and can be stressful",5.0,"
Excellent work environment.. High pace..",Current Employee Sales in San Jose CA,2019-02-22,cisco
"
Complex and takes, multiple levels of management which means i have to explain things multiple times to multiple people",4.0,"
Flexible, great learning opportunities due to complexities, good benefits, Good company vision",Current Employee Finance Controller in San Jose CA,2019-02-22,cisco
"
Lack of direction from Upper Management. Typical ""my way or the highway"". Although there are many opportunities to move around within, not many opportunities to move up.",4.0,"
Work / Life balance. Work from home policy. Excellent Health benefits. Flex hours",Former Employee Product Owner in Lawrenceville GA,2019-02-21,cisco
"
i do not see the necessity answer this question . there are none",3.0,"
great benefit in regards to healthcare and dental . great 401k match",Current Employee Systems Engineer in New York NY,2019-03-07,cisco
"
- Lower pay. - No dinner. No snacks if your department doesn't allocate a budget for it. Can be difficult working late nights without something to eat. - Lack of upward mobility.",5.0,"
- Every single person I have met thus far, even the individuals I randomly bump into, have been great to work with people. - I have been treated with respect from everyone since day one. - My department is granted great flexibility on how we develop our internal tools and applications. - Several of the buildings have been remodeled. Each have their own theme. For example, one is an African theme while another will...
Show More",Current Employee Software Engineer in San Jose CA,2019-02-13,cisco
"
Layoffs, organizational churn, managers getting in their own way, no clear path to implement strategy",5.0,"
Flexibility, Collaboration, great benefits, knowledgeable employees, volunteering opportunities.",Former Employee Business Operations Manager in Research Triangle Park NC,2019-02-13,cisco
"
business not well in like service provider BU might laying off in these BUs",4.0,"
work-life balance, learning atmosphere, easygoing co-workers",Current Employee Anonymous Employee in Shanghai VA,2019-02-16,cisco
"
Not a sexy company. The cafeteria's aren't great and you have to pay for it.",5.0,"
Great work life balance. A lot of teams let you work remote.",Current Employee Financial Analyst in San Jose CA,2019-02-15,cisco
"
Not equal opportunity employment. if you don't get your money coming in, you won't get it. it's impossible to get a raise or a promotion to the appropriate grade level that your peers are at. I've been here 5 years, no raise, no promotion, i'm one grade level under where my peers are which make it impossible for me to move within Cisco unless i want to go sideways or backwards. It's terrible.",2.0,"
Great Benefits, tons of vacation from the start",Current Employee Program Manager in Research Triangle Park NC,2019-02-26,cisco
"
Work extends to nights and weekends during busy times",4.0,"
Friendly teams and state of the art labs",Current Employee Software Engineer III in Richardson TX,2019-02-15,cisco
"
Quotas are high Competition is tough and Cisco is not always as quick to innovate",4.0,"
Great people Products are good The company stands behind its customers.",Current Employee Account Manager in Washington DC,2019-02-15,cisco
"
Cisco's definition of culture in my brief 4-year stint was ""everything is about money"". That is good and bad - good because you can make some serious dough here, bad because there is no sense of community in the workforce. Cisco has limited restructurings in spring and fall. The lifers refer to avoiding a layoff as ""being safe"" which is in my mind an oxymoron. There is no such thing as safety at Cisco. If you...
Show More",4.0,"
The benefits are outrageously good. The compensation is outrageously good. If you are a survivor you will do well here. If you are a high performer, you will do financially well here. If you slack, you may actually do better than the high performers as management keeps the slackers around to cut them every 6 months when LRs are mandated. When you are impacted by an LR and you will be, you earn a great exit package...
Show More",Former Employee Principal Engineer in San Jose CA,2018-12-30,cisco
"
Cisco is really big and sometimes hard to find the correct people to help get things done. If you are not motivated and resourceful you will not succeed here.",5.0,"
Great Company with great benefits. People are friendly and helpful. Very much a can do company that is always striving to be better. I am always learning and never a dull moment.",Current Employee Account Manager in Boise ID,2019-02-12,cisco
"
Lack of diversity. Mostly an Indian company. Politics, more politics and great deal of corruption.",1.0,"
Networking knowledge base. H1b conduit.",Former Employee Technical Lead in San Jose CA,2019-03-16,cisco
"
Re-orgs always happening, hard to get promoted",4.0,"
Good culture and work fexibility",Former Employee Analyst in San Jose CA,2019-02-12,cisco
"
Exec Management should try keep smart, loyal and sincere employees",4.0,"
Good Work Life Balance and Corporate Culture",Current Employee Senior Business Operations Manager in San Jose CA,2019-02-12,cisco
"
Corruption leaders, entire bands of leaders in Supply Chain lack vision. A LOT of infighting, politics, backstabbing making life horrendous for performers. Promotions are only based on who you know. Not an environment for professionals at all. There are gangsters that run GMO and they go hand-in-hand with counterparts in IT. Senior leaders in Supply Chain are routinely fired for corruption. one was recently arrested...
Show More",1.0,"
Some good HR policies, Great products and engineering teams",Current Employee Supply Chain in San Jose CA,2019-03-14,cisco
"
Sometimes workload can be too much.",4.0,"
Lots to learn at the company. WFH feature is very good. The company has lots of technologies to offer learning to employees. So growth at the company is in your hands. (My last year of employment was 2014 not 2015. Didn't have the option to select 2015.)",Former Employee Software Engineer in San Jose CA,2019-02-09,cisco
"
Not exactly a con, but the downside to the extreme flexibility in work schedule is the fact that you have to own your schedule and defend your work life balance. There's always support for the work life balance, but it doesn't always present itself.",5.0,"
- Flexibility in work schedule and remote vs in-office - Volunteerism emphasis - Great benefits (amazing maternity leave, tuition reimbursement, the list goes on!) - tant professional development opportunities - Encouragement to rotate jobs within the company - Culture of driving success: it's expected that you challenge the status quo, not just do things the way they've always been done - Endless learning...
Show More",Current Employee Senior Finance Analyst in Research Triangle Park NC,2019-02-08,cisco
"
Very little advancement or movement. Lots of layoff concern. A little unsure how successful Cisco will be at staying relevant in the future.",4.0,"
AMAZING Benefits. Some of the best in the entire Bay Area. Infertility ($50k lifetime max with United Healthcare PPO in 2018), Adoption support and Surrogacy support ($20k after completed). So much flexibility and work/life balance. WFH is almost the norm at least 1-2 days a week (group dependent).",Former Employee Anonymous Employee in San Jose CA,2019-02-08,cisco
"
Well, I was laid off.",4.0,"
Pay and benefits were very good, as was the severance package.",Former Employee Digital Communications Manager in San Jose CA,2019-02-04,cisco
"
It is all about Indian nepotism. No chance to advance your career unless you ar indian. Senior management are fake about what they call ""diversity"" which means for them to hire dependent and underpaid H1B workers so they could make millions every year. Severe bias and discrimination across all levels",2.0,"
Depends on the group you work for, there is an opportunity to acquire more skills Descent pay",Current Employee Senior Technical Leader in San Jose CA,2019-02-06,cisco
"
Lack of benefits like free food & snacks. Workspaces & facilities are outdated.",3.0,"
Smart co-workers, Supportive work environment, Good learning opportunities, Flexibility",Former Employee Software Engineer in San Jose CA,2019-02-20,cisco
"
* Advancement is slow and dependent on arbitrary metrics that workers have no visibility into * I've been in my position 2 years without a single formal review of my abilities. * The politics are absurd at times - you have to worry about hurting peoples' feelings, as Cisco is very ""feel-good"". * Upper management throws around tons of buzzwords but seems to be completely disconnected from the struggles of the troops...
Show More",4.0,"
* Excellent company culture - everyone is extremely (and genuinely) friendly * Technical aptitude of coworkers is second to none - you will learn something new every single day working here. * Benefits are great, especially for blue badges (full time employees) * On-site gym and health center is extremely convenient * Somewhat flexible WFH arrangements, depending on team, job role and manager permission * It is extremely...
Show More",Current Employee Customer Service Engineer in Research Triangle Park NC,2019-01-26,cisco
"
keep the spirit up ! more fun events needed",5.0,"
Good work life balance, Lot of employee benefits Full events , atleast 2 in a week",Current Employee Software Quality Assurance Engineer in San Jose CA,2019-02-05,cisco
"
Some departments are very closed, strategy is not always clear to the workforce, cost cutting interferes with a lot of decisions",4.0,"
Great technology, benefits are very good, some diversity gaining ground.",Former Employee Program Manager in San Jose CA,2019-02-04,cisco
"
None I can think of",4.0,"
Flexibility, Autonomous, and great location",Former Employee Anonymous Employee in San Antonio TX,2019-02-01,cisco
"
Aforementioned, Cisco is a large company where success is emphasized by maintaining one’s own personal network and development. You have your roles and responsibilities but an added layer of continuous self-improvement through development courses and scoping careers on Cisco’s career site that might fit with your skillset. In other words, any role at Cisco won’t be an 8am-5pm Monday-Friday set-schedule job – but it will...
Show More",5.0,"
While Cisco is a huge and global company, you have a sense of belonging to something bigger than yourself. There’s ways to get involved to navigate the vastness, for example tuning into our company all hands meeting, also known as the Cisco Beat. This is an opportunity to hear firsthand our leadership’s top of mind and where Cisco is focused as a company. Another way to get involved is by joining an Employee Resource...
Show More",Current Employee Marketing Communications Manager in San Jose CA,2019-01-27,cisco
"
The team you're on largely determines whether the work you do is exciting vs. mundane, whether you can work from home or if you have to be in the office every day for scrum. In the end you are still working for an IT company that heavily values technical skills and abilities (design, marketing, HR, is always going to be secondary to software engineering, database, front end dev, etc.) Essentially you must have coding...
Show More",4.0,"
I was part of the IT University hires for my role as an Engineer/Analyst. This company has excellent benefits, knowledgeable coworkers, and truly sweet team members who care about your success. Large campus, great benefits, gym, good salaries, opportunities to work on different projects to expand your skillsets, work/life balance (depends on the team), and company lunches/dinners/outings really make this a great...
Show More",Former Employee IT Engineer in Research Triangle Park NC,2019-01-30,cisco
"
communication overhead to get things done less exposure to latest technology/tools",4.0,"
good benefit work life balance self improving resources and opportunities",Current Employee Software Development Engineer in San Jose CA,2019-01-30,cisco
"
+ No vision. + Run by operations.",3.0,"
+ Employee Friendly + Good perks",Former Employee Tech Lead in San Jose CA,2019-02-13,cisco
"
Too many systems and tools can get confusing. Since I've been here, we've switched between two intranets and two messaging systems. There are tant updates to Cisco owned software and it can be a bit frustrating. In all, these are  but they are  that every company goes through. Cisco in my opinion, does it best.",5.0,"
Been at Cisco for 5 months and it's been great. The onboarding orientation I went through really helped to showcase all the amazing benefits of the company. Cisco is so large and finding things is never easy but they try to minimize the difficulties. Team is amazing. We're allowed to work from home. There is an amazing culture of trust so long as work gets done. I'm sure this is a team by team basis. Company doesn't...
Show More",Current Employee Finance Manager in San Jose CA,2019-01-29,cisco
"
Cisco has lost some of its people focus in favor of a bottom line focus which takes the joy out of work. Trying to be a place for mid-career worker. Hard place for older workers to success.",3.0,"
Many technical resources to help people get things done.",Former Employee Solutions Architect in San Jose CA,2019-02-13,cisco
"
Slow growth, chaotic strategy, frequent layoffs",4.0,"
Benefits, coffee, flex time, fitness center",Former Employee Lead Technical Engineer in Boston MA,2019-01-25,cisco
"
Work-Life balance can be challenging at times. Upward mobility very competitive.",5.0,"
Top notch coworkers, great benefits, competitive salary, relative freedom of when/where to work",Former Employee Systems Engineer in Research Triangle Park NC,2019-01-27,cisco
